x,y,z,word
-0.0269847712546497,-0.0067652860623464,-0.0034167976332834,accumulation
-0.0231375008346055,-0.0067647810009545,-0.0034170025955448,accuracy
-0.0197445475347319,-0.006992367199944,-0.0036457985547419,accurate
-0.0167977152796243,-0.0067639487275329,-0.0034173403458567,accurately
-0.0142114683966971,-0.0067707398196423,-0.0034243974344578,accusation
-0.0119593035470993,-0.0067633135512398,-0.0034175981108959,accustomed
-0.0099887504051255,-0.0067630548612586,-0.0034177030915664,aces
-0.0082875787878824,-0.0076313921766253,-0.0043691153560459,aches
-0.0066938532682778,-0.0104475867783572,-0.010090236421605,achievable
-0.0052227443421098,-0.0074088233541768,-0.0041045056579649,achieve
-0.0039639042583694,-0.0068418149190454,-0.0034954913360601,achieved
-0.0026578235376634,-0.0067620924729357,-0.003418093644656,achievement
-0.001391039374966,-0.0067619261722335,-0.0034181611322299,achievements
-0.0001293080582806,-0.0069223511447241,-0.003577101684926,achievementsindeed
0.0011898067286838,-0.0067902960544096,-0.003446069436202,achievementsof
0.0025735258749574,-0.0067614057126285,-0.0034183723433408,achiever
0.0040508839777294,-0.0072010013624553,-0.0038726357225586,achieves
0.0056290561933156,-0.0067610045891755,-0.0034185351258685,achieving
0.007326942552098,-0.0067898826182865,-0.0034460848242599,achim
0.0092737205094246,-0.0068903486354578,-0.0035484332109001,achituv
0.0112944792219877,-0.0067673879482857,-0.003425759032467,acid
0.0135547311046298,-0.0067815704906708,-0.0034396655619186,acknowledge
0.0160375755870627,-0.0067887110291395,-0.0034465711826079,acknowledged
0.0187955385469585,-0.0067664021944423,-0.0034261594656365,acknowledges
0.0218009383843824,-0.0067944022786539,-0.0034545018380371,acm
0.0250415339973837,-0.0067655813751747,-0.0034264928990418,acme
0.0285829025680216,-0.0067721676007583,-0.0034337039671622,acollaborative
0.032407878840167,-0.0068147128869493,-0.0034763100774428,acquiesce
0.0364783285011066,-0.006947754961637,-0.0036093909924013,acquire
0.040910253438274,-0.0104413374135437,-0.0100927725171479,acquired
0.0454806793234983,-0.0073711817908254,-0.0040682770332296,acquiring
0.0505119228466656,-0.0067551124629076,-0.0034209262481045,acquisition
0.0557438695754494,-0.0073762541162697,-0.004079110330289,acquisitions
0.0612101501839959,-0.0067679627504558,-0.0034353800409006,acrobatics
0.0669400026236042,-0.0067672105477426,-0.0034356852971954,across
0.0728859116461599,-0.0067521752537462,-0.0034221182161341,acrylic
0.0790181056228249,-0.0069875806962672,-0.0036584810046495,act
0.0853719462868214,-0.0067505361139546,-0.0034227834061564,acted
0.0918656920319968,-0.0067925437688583,-0.003465190656346,acter
0.098471403836816,-0.0067702922472154,-0.0034442930782902,acting
0.105165448828969,-0.0067479376654829,-0.0034238378994984,action
0.1118805778395643,-0.0067470561177791,-0.0034241956461285,actionadventurepuzzle
0.1185663831426897,-0.0067461784196287,-0.0034245518305462,actionoriented
0.1252141869704745,-0.0070890326472759,-0.0037757632054157,actions
0.131679945123206,-0.0067444568993967,-0.003425250451913,actionscript
0.1379962717122113,-0.0067436277056177,-0.003425586952455,activ
0.1440785008124674,-0.0068957460512508,-0.00357741077949,activated
0.1498792504722202,-0.0068067521954415,-0.0034895516864148,activations
0.1553521098240767,-0.0073383919942768,-0.0040553894710703,active
0.1605110143075609,-0.0067406720186005,-0.0034267864191039,actively
0.1652912707961558,-0.0068929612843997,-0.0035785408839101,activelyjustified
0.1696459559291384,-0.0069756832668645,-0.0036633091781648,activision
0.1736128468050892,-0.0067389520381899,-0.0034274844155857,activism
0.1771659161974375,-0.0074972900790778,-0.0042574260492883,activist
0.1800464682239739,-0.0067381074461977,-0.0034278271649771,activities
0.182451504407511,-0.0068907085258135,-0.0035794550905824,activity
0.1842514878751502,-0.0067375554202557,-0.0034280511862293,actmust
0.1853969881419687,-0.0067949336699357,-0.0034842173385401,actors
0.1858584270444978,-0.0067373444647353,-0.0034281367954666,acts
0.1856003784187632,-0.0067373783408043,-0.0034281230479978,actual
0.184646550889957,-0.0068977314427327,-0.0035872393083172,actualisations
0.1830022979369346,-0.0067377194112259,-0.0034279846359829,actuality
0.1806399149943496,-0.0078510914305685,-0.0046223090966409,actualization
0.1777643003574026,-0.0067813098109861,-0.0034697329493222,actualized
0.1741385239288628,-0.0067602443438809,-0.0034484150687483,actually
0.169783896287109,-0.0067968942207212,-0.0034834566324465,actuators
0.1647045976373259,-0.0074473815682221,-0.0041906393331886,actumn
0.1587926450498278,-0.0067408976024234,-0.0034266948734597,ad
0.1521405592447537,-0.0067630091434202,-0.0034473407710332,ada
0.144687866952753,-0.0067785448813624,-0.0034608299843806,adafruit
0.1365242215972249,-0.0067438209531929,-0.0034255085293946,adam
0.1277798920297161,-0.0067449688899845,-0.0034250426776693,adams
0.1186572174053804,-0.0068186370559597,-0.0034946531388828,adapt
0.1095229517589885,-0.0067473656218638,-0.0034240700442548,adaptability
0.1006046452252219,-0.007107354006828,-0.0037919280726962,adaptation
0.0919228625355855,-0.0067496761237493,-0.0034231324043972,adaptations
0.0838060603079315,-0.0067507416801004,-0.0034226999840164,adapted
0.0762991911956503,-0.006751727165743,-0.0034223000576526,adaptive
0.0695290031660868,-0.0067811535074423,-0.0034498461182332,adapts
0.0636313495686757,-0.006753390172765,-0.0034216251819137,adashino
0.0585933993290159,-0.0105649216432735,-0.0111879117168587,adc
0.0549339379331187,-0.0067545319502712,-0.0034211618297282,add
0.0523358574512902,-0.0067548730206928,-0.0034210234177132,adddrop
0.0510514790641108,-0.006755041631127,-0.0034209549928119,added
0.0511570444110023,-0.0067550277727352,-0.0034209606167764,addestrano
0.0526885702766748,-0.0067906053373659,-0.0034559422764532,adding
0.055349069066222,-0.0070611381129604,-0.0037288090034784,addisonwesley
0.0588691794755724,-0.0067540153402195,-0.0034213714786267,addition
0.062417348079424,-0.0067535495442712,-0.0034215605063221,additional
0.0652066641284985,-0.0080233116570879,-0.0051137059676199,additionand
0.0670094406692023,-0.0067529467042258,-0.0034218051487774,additive
0.0671795181725274,-0.0067529243768167,-0.0034218142096091,address
0.0653541664815085,-0.0083805673522623,-0.006101225654541,addressed
0.0612254011518855,-0.0067681148864016,-0.003435258671496,addresses
0.0542067099878665,-0.0067546274191928,-0.0034211230868617,addressing
0.0437498759041186,-0.0067560001698966,-0.0034205660019346,adds
0.0294692303663024,-0.0067578749023496,-0.003419805204516,adept
0.0113773147528878,-0.0069208405800125,-0.0035777146970555,adheres
-0.0109440070205193,-0.007489608122571,-0.0041986007242134,adjacent
-0.0381219153516981,-0.0067667481226865,-0.0034162043050296,adjective
-0.0700612975278569,-0.0067709410561316,-0.0034145027433287,adjust
-0.1058767816605202,-0.0069285596435076,-0.0035640944813458,adjustment
-0.1433310414795527,-0.0069869456624004,-0.0036148659853042,adjustments
-0.1780194589488508,-0.0067851135715296,-0.0034087513023095,administer
-0.2062944652740418,-0.0104737899177018,-0.0100796027545229,administered
-0.2251054140996143,-0.0071825423586996,-0.0038082050622217,administra
-0.2310632082482044,-0.0068205183705919,-0.0034339085959065,administration
-0.2220108848951173,-0.0067908886713775,-0.0034064076713292,administrator
-0.1984826978340965,-0.0070089940453953,-0.0036277990973508,administrators
-0.1622181261028965,-0.0070809523288648,-0.0037098034752656,admiration
-0.1190318890025038,-0.0067773698101284,-0.0034118938486899,admire
-0.0785458396348383,-0.0067864047275724,-0.0034278591868743,admirers
-0.0488485275441686,-0.0067681562892805,-0.0034156328477489,admires
-0.0376160706718657,-0.0068095418563723,-0.0034582925514557,admiring
-0.0512964996946876,-0.0067899534556965,-0.0034363142348902,admission
-0.089772693689089,-0.0067735287258541,-0.0034134526241813,admit
-0.1471474597245944,-0.0067810607618243,-0.0034103959994806,admits
-0.2147272044840193,-0.0071272558718622,-0.0037480121413208,admitted
-0.2766644108774209,-0.0067980634688022,-0.0034034960199354,admittedly
-0.3117835705260744,-0.0104876383007126,-0.0100739828517843,adobe
-0.2991635880198702,-0.0074474112763708,-0.0040888460412829,adolf
-0.2158411768434613,-0.0067900787253649,-0.0034067363608095,adopt
-0.0414824122277427,-0.0067671892814937,-0.0034160252754933,adopted
0.2226410785676773,-0.00753940264451,-0.0043007037593289,adopting
0.5588325270949936,-0.0066883812265101,-0.0034480068868973,adopts
0.9497063103560944,-0.0067899849639414,-0.0036203303769435,adorno
1.3759667879872814,-0.0065951649073963,-0.0035055814089349,adrian
1.8374282791612992,-0.0065205299242514,-0.0035161237199241,ads
2.3460164994086985,-0.0067973629994897,-0.0038942086864296,adult
2.8723414643118237,-0.0064633008205317,-0.0036494610820583,adultadult
3.350250077013766,-0.0063219299301215,-0.0035967188803859,advance
3.6806109653690777,-0.0062785608627395,-0.0036143187648172,advanced
3.760449745630806,-0.0066593272434426,-0.0040205344047021,advancedtouchsensing
3.5522937732662863,-0.0064854778191546,-0.0037972875576563,advancements
3.0942834345094585,-0.006355532680803,-0.0035830823287082,advances
2.4839109556955745,-0.0065885778755514,-0.0037020647026571,advantage
1.8288723347611244,-0.0065356918230588,-0.0035297229983523,advantages
1.199127409182121,-0.0066043246905688,-0.0034821184186309,advent
0.6197437322513627,-0.0066803849344129,-0.0034512519144084,adventure
0.0796186348812371,-0.0067512913963104,-0.0034224769000916,adventurous
-0.4256751654400395,-0.0074394537724776,-0.0040534628651139,adversely
-0.8770673213225667,-0.0068768830724457,-0.0033715097218944,advertising
-1.246070991381645,-0.0069253250811553,-0.003351851154017,advice
-1.5047406823985088,-0.0075811111743196,-0.0039959759498596,advices
-1.6453144066159875,-0.0070208675544427,-0.0033724275357593,advisebroker
-1.6813400999251522,-0.0070112869156198,-0.0033563441963083,advised
-1.6328037749769937,-0.0069760945297849,-0.0033312480725477,advisers
-1.5193701136970617,-0.0069828956278785,-0.0033579311294548,advising
-1.3582635212496057,-0.0070189711016426,-0.0034238482611014,advisors
-1.1691842303957023,-0.0069152315524249,-0.0033559472748211,advocated
-0.9747293223061771,-0.0071259143937973,-0.0036023429035455,advocates
-0.7931135468363909,-0.0068658618013721,-0.0033759823358768,aegean
-0.6364663015324606,-0.0068452974876889,-0.0033843276742961,aegina
-0.5101131881296415,-0.0068500825758132,-0.0034119529111909,aelbert
-0.4133539408773721,-0.0068160077765152,-0.0033962139232473,aerobic
-0.346836042852768,-0.0068072754498287,-0.0033997576457614,aerospace
-0.3131829426613474,-0.0072994858915049,-0.0039189610170435,aes
-0.3080636950491263,-0.0068162274156218,-0.0034158757706216,aesthetes
-0.3221748048706255,-0.0068040379755106,-0.0034010714663549,aesthetic
-0.3466606573616574,-0.0072470420198217,-0.0038539516627505,aesthetical
-0.3718561680983993,-0.0068536906939207,-0.0034402706691808,aesthetically
-0.3924341323124479,-0.0068420821104239,-0.0034250103032003,aestheticising
-0.4082164273286547,-0.0068153333347785,-0.0033964876228525,aestheticism
-0.4166229275155405,-0.0070526473858215,-0.0036320758664806,aesthetics
-0.4130255153537098,-0.0068159646615183,-0.0033962314200257,af
-0.3971781570441581,-0.006835299867252,-0.0034179352461615,afar
-0.3713471725036009,-0.0068319690201412,-0.0034192636243242,affairs
-0.3396458697811612,-0.0068063315393617,-0.0034001407002317,affect
-0.3090905665975791,-0.0068023203048319,-0.0034017685255093,affected
-0.283209462384691,-0.0067989226890968,-0.003403147334137,affecting
-0.261926315503075,-0.0067961286833179,-0.0034042811878668,affection
-0.2462426348508123,-0.0069772248753004,-0.0035867518383662,affective
-0.2371301884665712,-0.0067928735010546,-0.0034056021946372,affects
-0.2346159332064916,-0.0067997043350371,-0.0034126314618696,affiliation
-0.2382103884842248,-0.0104779797715042,-0.0100779024425919,affiliations
-0.2457565185255419,-0.0074094147842059,-0.0040527614525271,affine
-0.2529532610173014,-0.0067949507200107,-0.0034047592248485,affinity
-0.2578855086137299,-0.0067955982148743,-0.0034044964607298,affirm
-0.2598619264971977,-0.0067958576747661,-0.0034043911676168,affirming
-0.2584251396352528,-0.0068314646904607,-0.0034393542510878,affirms
-0.2536922184455416,-0.0067950477287536,-0.0034047198570971,afford
-0.245686846306273,-0.006793996800705,-0.0034051463410709,affordable
-0.2341773603548233,-0.0068649564209843,-0.0034758559749,affordances
-0.2192134032024938,-0.0067905214239935,-0.0034065567063882,afforded
-0.2014608557885683,-0.0068671085340248,-0.0034854766013183,affording
-0.1813740910834014,-0.0067855539604261,-0.0034085725852157,afghan
-0.1590011656759913,-0.0068537178840219,-0.0034809558112796,aforementioned
-0.134736706237675,-0.0068214165767977,-0.0034538150416457,afraid
-0.1088800214764423,-0.0067760370947789,-0.0034124346866085,africa
-0.0812277653323752,-0.006772406966025,-0.0034139078528626,african
-0.0518008181416627,-0.0070047543234113,-0.0036515116628756,aftermeal
-0.0219072137192425,-0.0074106269371408,-0.0041075996358635,aftertaste
0.0065203367141353,-0.0068624132673134,-0.003517831068948,afterward
0.0344073427042248,-0.0067572266375753,-0.0034200682810772,afterwards
0.0615115864997963,-0.0071932665491909,-0.0038756493050182,aga
0.0875360358980962,-0.0067502520169217,-0.0034228986974284,agape
0.1152444810982027,-0.0068546347115278,-0.0035316370615887,agapic
0.1372045316105254,-0.0067437316435566,-0.0034255447727213,agasegawa
0.1464080302757638,-0.0070404365503824,-0.0037262454478968,age
0.1531273047666531,-0.0067416413361193,-0.003426393054032,aged
0.1604640963756091,-0.0067406781778858,-0.0034267839195641,agencies
0.1871157560635519,-0.0067947004995611,-0.0034843149156639,agency
0.255364601146269,-0.0067495922968705,-0.003452733527483,agenda
0.3405527134309361,-0.0067170365313013,-0.0034363780905428,agendas
0.426248316140821,-0.0067057865967622,-0.0034409434999394,agent
0.4880373341040054,-0.006733063120528,-0.003479445929,agents
0.4922253244708474,-0.0067401490176862,-0.0034863894760551,ages
0.4683939614008847,-0.0068016342205075,-0.0035425538977328,aggregate
0.4414768934546976,-0.0069619235004232,-0.0037024850948288,aggregator
0.4282540577317587,-0.0067055232873171,-0.0034410503552647,aggressive
0.457095201396973,-0.006751543704239,-0.0034919584293552,aggressively
0.5074104736758674,-0.006695131803162,-0.0034452673913054,agitate
0.558562748986271,-0.0066884166424003,-0.0034479925145436,agnes
0.606026076808647,-0.0067611033850367,-0.0035284952430353,ago
0.6371913381959224,-0.0066780944502045,-0.0034521814307618,agree
0.6593803786429551,-0.0067410541042809,-0.0035157464370469,agreeable
0.6822266881281156,-0.0066721823062594,-0.003454580676502,agreeableness
0.7037268304450085,-0.0066693598137861,-0.0034557260906033,agreed
0.7251031997707681,-0.0077118494768294,-0.004621123685867,agreedupon
0.7459177807526264,-0.0066638210765103,-0.0034579738017447,agreement
0.7641043441254264,-0.0066614335835589,-0.0034589426858495,ahead
0.7809924023938205,-0.0068572741411354,-0.0036569960673597,ahistorical
0.7978031487497761,-0.0066570096769163,-0.0034607379802919,ai
0.8144884406554509,-0.0066618359855293,-0.003468636376814,aid
0.8314902238911378,-0.006652587310095,-0.0034625326498494,aiding
0.8495712219170464,-0.0066502136755355,-0.0034634959099897,aids
0.8690894836466322,-0.00685184841361,-0.0036705889160038,ailments
0.8899564870930773,-0.0066519183307543,-0.003472665128983,aim
0.91230636167804,-0.0066419779412236,-0.0034668381071096,aimed
0.9355486674127522,-0.0067773212244268,-0.0036042962291423,aims
0.9591398509913456,-0.0066858706592316,-0.0035185180169719,air
0.982560100034303,-0.0066327551814479,-0.0034705808554781,airing
1.005168653405235,-0.0067087048054541,-0.0035497594527747,airplane
1.026299342096329,-0.0066270131877583,-0.0034729110514321,airplanes
1.045559153162525,-0.0066244848011564,-0.0034739371125092,airport
1.06245806841381,-0.006708653334945,-0.0035599140431785,aisthesis
1.076700930495504,-0.0066203965755608,-0.003475596182034,aka
1.0880747709529976,-0.0066258825601641,-0.0034832413861343,akarawa
1.096060442167098,-0.0066178551004778,-0.0034766275546331,akasegawa
1.1001188432809252,-0.0066173223223022,-0.0034768437648235,akatsukinochaji
1.0994542290748264,-0.0066527976246682,-0.0035120189940029,akikonomus
1.0930668406078188,-0.0066823348639389,-0.0035402770330265,akira
1.0803018817728014,-0.0066199238504166,-0.0034757880217116,al
1.0609025054920334,-0.006701142795083,-0.003552925035656,albeit
1.034521709670874,-0.0066259337730153,-0.0034733490957775,alberro
1.0015145893119697,-0.0068281719567234,-0.0036688688685482,albert
0.9622798239481558,-0.0066354175325043,-0.003469500429411,album
0.9174777366989,-0.0067498560415076,-0.0035739443736178,albumen
0.868226964609364,-0.0066477645897314,-0.0034644897894922,alchemy
0.8153032764109684,-0.0073570279053887,-0.0042154042635475,alcohol
0.7598700007667802,-0.0066619894590542,-0.0034587171023849,alcove
0.7021719534525458,-0.006676596088622,-0.0034626405240949,aldrich
0.6427919577443518,-0.0066984635384609,-0.0034735863731134,alec
0.5820846268394874,-0.0066923773987847,-0.0034562298363879,alert
0.5206999779012026,-0.0066933871856103,-0.0034459753859462,alex
0.4592933754753688,-0.0068089161066822,-0.0035504103223301,alexander
0.3984083882689471,-0.0067094413626572,-0.0034394603355262,alexei
0.3391990890571788,-0.0069142988167072,-0.0036342520867231,alexey
0.2821967058249934,-0.0068552778026536,-0.0035623620408974,alexis
0.2280728363180916,-0.0067318026478169,-0.0034303857563779,alfred
0.1773632557412597,-0.0069507437884951,-0.0036410944163215,algebraic
0.1301017157788742,-0.0067733911003916,-0.0034529226265885,algorists
0.0863748170822902,-0.0067504044592321,-0.003422836833819,algorithm
0.0458967075388975,-0.0067628406866155,-0.0034276062222244,algorithmic
0.0080692087867198,-0.0068108945685924,-0.0034677150060167,algorithmically
-0.0276366617121838,-0.0069484574879406,-0.0035984545659988,algorithms
-0.0614929102051672,-0.0067698162166598,-0.0034149592217799,alhambra
-0.0937651530957352,-0.006838729418869,-0.0034765778996269,alias
-0.1245621492668378,-0.0069242531069484,-0.0035550313075153,aliases
-0.1537699218982725,-0.006854254926684,-0.0034802561969183,alice
-0.1815550718814849,-0.0068504876127965,-0.0034717145955755,alien
-0.2079821626377111,-0.0068538566510187,-0.0034703867572915,alienation
-0.2330659226112502,-0.0067923399529684,-0.0034058187172701,aligning
-0.2570362901240907,-0.0068678115135553,-0.0034747547098765,alike
-0.2799947578577659,-0.006863410563196,-0.0034664702486879,alikeis
-0.3020878046499486,-0.0068662106374417,-0.0034653733053905,alisation
-0.3234885069652747,-0.006804210435498,-0.0034010014792413,alism
-0.3442203681464575,-0.0068069320696751,-0.0033998969951038,alive
-0.3641642549201501,-0.0069472381402388,-0.0035356248742857,alize
-0.3830767633069037,-0.0093394809990343,-0.004736378861976,alized
-0.4010203895155539,-0.0068143886544008,-0.0033968709897653,aljabr
-0.4172662802075584,-0.0072563109742369,-0.0038501901678336,aljabralgebra
-0.4318278765833766,-0.0068184329950888,-0.0033952297294614,alkhwarizmialgorithm
-0.4445602303667848,-0.006820104471128,-0.0033945514168554,alla
-0.4553934712982309,-0.0068926276288711,-0.0034651655936444,allan
-0.4644834953561796,-0.0068873265823553,-0.0034568838370504,allbutinaccessible
-0.4717433071913342,-0.0068236730070292,-0.003393103245999,alleged
-0.4772620289371597,-0.0068243974929587,-0.0033928092376331,allegedly
-0.4812009930248086,-0.0071380321315582,-0.0037095576041791,allegiance
-0.4836194087166229,-0.0068252320761123,-0.0033924705499938,allegiances
-0.4846264054187929,-0.0068397141114638,-0.0034062253576908,allegorizes
-0.4842514601115277,-0.0069781032077575,-0.0035440411206531,allembracing
-0.4825622888563189,-0.0074051865890852,-0.0040040684502748,allen
-0.4795610076027958,-0.0068246992979367,-0.0033926867601842,allencompassing
-0.4755220173453356,0.9930180255513044,0.0037064881707184,allinclusive
-0.4701422327634805,-0.0068234628214195,-0.0033931885427938,allison
-0.4639549304873425,-0.006822650565675,-0.0033935181696014,allocate
-0.4569700233680246,-0.006821733602081,-0.0033938902885852,allornothing
-0.4492989414939123,-0.0068207265589399,-0.0033942989633382,allow
-0.4410589796948849,-0.006819644834465,-0.003394737945011,allowed
-0.4323498385763398,-0.0068185015171374,-0.0033952019220814,allowing
-0.4232477597776989,-0.0068173066157957,-0.0033956868327975,allows
-0.4138352366578522,-0.0068665179509071,-0.003445049569348,alloy
-0.4041316632525867,-0.0068219812928874,-0.0034035821105567,allports
-0.3941791240231298,-0.0068206733771154,-0.0034041134124242,allportsn
-0.38404809041504,-0.0070108556814014,-0.0035944090253842,allpowerful
-0.3736657687962899,-0.0073908908879819,-0.0040098698820895,allrounded
-0.3631634831719795,-0.0068094188811014,-0.0033988878059202,alltoohuman
