ecg_data_columns
35.216
99.708
203.075
318.823
421.795
487.377
497.428
455.879
369.906
248.928
111.277
-31.414
-163.419
-262.537
-320.677
-336.326
-318.777
-291.356
-267.245
-251.689
-243.91
-233.951
-218.609
-200.099
-180.777
-165.327
-155.211
-148.602
-144.12
-140.09
-134.838
-127.976
-119.479
-109.339
-98.111
-86.394
-74.592
-63.25
-52.975
-44.067
-36.677
-30.875
-26.473
-23.298
-21.219
-19.993
-19.354
-19.02
-18.714
-18.258
-17.565
-16.566
-15.214
-13.466
-11.272
-8.618
-5.484
-1.813
2.419
7.234
12.63
18.54
24.869
31.487
38.234
44.984
51.65
58.161
64.474
70.562
76.393
81.958
87.247
92.225
96.861
101.128
104.996
108.465
111.551
114.278
116.692
118.832
120.724
122.384
123.822
125.034
126.018
126.764
127.257
127.494
127.474
127.199
126.679
125.916
124.914
123.673
122.193
120.47
118.505
116.304
113.87
111.215
108.349
105.287
102.048
98.649
95.106
91.437
87.656
83.778
79.818
75.793
71.716
67.603
63.472
59.338
55.218
51.13
47.089
43.113
39.217
35.414
31.721
28.149
24.71
21.416
18.276
15.299
12.492
9.86
7.408
5.139
3.055
1.156
-0.558
-2.091
-3.446
-4.627
-5.641
-6.493
-7.193
-7.748
-8.167
-8.459
-8.636
-8.707
-8.684
-8.578
-8.402
-8.168
-7.888
-7.575
-7.241
-6.898
-6.559
-6.235
-5.936
-5.674
-5.457
-5.294
-5.19
-5.153
-5.185
-5.291
-5.474
-5.735
-6.075
-6.492
-6.987
-7.558
-8.201
-8.913
-9.688
-10.521
-11.407
-12.338
-13.307
-14.306
-15.328
-16.365
-17.411
-18.458
-19.5
-20.529
-21.538
-22.52
-23.468
-24.376
-25.24
-26.053
-26.811
-27.512
-28.157
-28.748
-29.287
-29.778
-30.224
-30.631
-31.004
-31.348
-31.665
-31.956
-32.226
-32.48
-32.723
-32.965
-33.214
-33.478
-33.767
-34.091
-34.456
-34.867
-35.325
-35.828
-36.376
-36.972
-37.622
-38.343
-39.148
-40.045
-41.04
-42.135
-43.321
-44.586
-45.907
-47.247
-48.579
-49.876
-51.113
-52.282
-53.361
-54.338
-55.201
-55.917
-56.455
-56.792
-56.911
-56.829
-56.587
