ecg_data_columns
298.792
154.43
64.558
27.868
29.808
39.656
40.158
27.914
5.769
-15.355
-30.254
-40.604
-49.034
-59.15
-71.812
-85.281
-97.599
-106.912
-112.566
-114.797
-114.012
-110.902
-106.173
-100.395
-94.211
-88.216
-82.662
-77.588
-72.908
-68.358
-63.686
-58.722
-53.281
-47.19
-40.37
-32.759
-24.327
-15.142
-5.302
5.06
15.724
26.495
37.203
47.651
57.665
67.066
75.659
83.307
89.935
95.484
99.924
103.253
105.477
106.682
107.025
106.671
105.811
104.605
103.163
101.603
100.037
98.557
97.251
96.167
95.307
94.68
94.292
94.121
94.136
94.258
94.354
94.316
94.054
93.498
92.62
91.388
89.778
87.79
85.442
82.761
79.79
76.559
73.089
69.415
65.582
61.65
57.7
53.793
49.972
46.275
42.727
39.347
36.153
33.148
30.319
27.66
25.162
22.824
20.649
18.637
16.779
15.068
13.493
12.044
10.717
9.503
8.395
7.385
6.468
5.639
4.899
4.243
3.666
3.162
2.721
2.337
2.001
1.706
1.442
1.199
0.971
0.751
0.535
0.318
0.094
-0.141
-0.392
-0.662
-0.956
-1.276
-1.628
-2.015
-2.441
-2.907
-3.417
-3.972
-4.575
-5.226
-5.926
-6.675
-7.472
-8.315
-9.205
-10.139
-11.116
-12.13
-13.179
-14.259
-15.365
-16.493
-17.634
-18.779
-19.919
-21.048
-22.155
-23.232
-24.269
-25.258
-26.194
-27.071
-27.886
-28.632
-29.305
-29.897
-30.402
-30.812
-31.119
-31.315
-31.393
-31.349
-31.185
-30.906
-30.514
-30.012
-29.394
-28.652
-27.78
-26.778
-25.642
-24.373
-22.981
-21.49
-19.939
-18.377
-16.846
-15.376
-13.992
-12.712
-11.557
-10.552
-9.717
-9.069
-8.626
-8.407
-8.425
-8.686
-9.153
-9.74
-10.345
-10.84
-11.128
-11.157
-10.855
-10.143
-8.945
-7.162
-4.727
-1.644
2.156
6.798
12.244
18.351
24.729
30.652
35.476
38.685
39.698
38.153
34.136
27.953
20.594
13.69
8.627
6.713
9.044
15.605
25.388
36.903
47.472
53.463
51.319
37.101
7.371
-37.682
-94.989
-161.637
-234.317
-313.003
-399.717
-489.461
-570.955
-627.285
-640.894
-605.403
-527.31
-423.235
-311.542
-204.166
-105.375
-13.278
72.882
149.847
212.766
256.874
280.84
286.982
278.708
259.364
231.899
199.656
166.496
135.532
108.822
87.278
70.779
59.437
53.701
52.828
55.232
59.408
63.702
67.21
69.903
71.333
70.723
68.021
63.616
58.211
53.001
48.588
44.959
42.282
40.731
40.302
40.918
42.187
43.429
44.27
44.607
44.362
43.555
42.19
40.223
37.676
34.652
31.224
27.417
23.281
18.863
14.148
9.127
4.047
-0.817
-5.569
-10.188
-14.628
-19.348
-23.097
-24.671
-25.812
-27.063
-31.608
-43.244
-57.77
-72.382
-82.914
-83.632
-79.57
-74.973
-72.724
-77.638
-86.221
-94.943
-103.033
-108.35
-112.144
-116.029
-119.695
-123.347
-126.889
-129.99
-132.871
-135.736
-138.58
-141.48
-144.563
-147.88
-151.448
-155.26
-159.226
-163.244
-167.239
-171.091
-174.697
-177.981
-180.861
-183.291
-185.229
-186.592
-187.284
-187.167
-186.076
-183.905
-180.592
-176.099
-170.471
-163.781
-156.142
-147.744
-138.745
-129.268
-119.429
-109.302
-98.953
-88.487
-78.007
-67.635
-57.532
-47.819
-38.591
-29.938
-21.887
-14.43
-7.528
-1.078
5.008
10.783
16.286
21.531
26.514
31.253
35.76
40.038
44.122
48.038
51.806
55.456
58.991
62.395
65.641
68.676
71.447
73.929
76.1
77.955
79.498
80.735
81.676
82.346
82.76
82.931
82.869
82.578
82.068
81.357
80.462
79.407
78.216
76.908
75.503
74.018
72.466
70.859
69.206
67.509
65.775
64.01
62.221
60.417
58.608
56.801
55.003
53.222
51.467
49.741
48.049
46.395
44.781
43.208
41.68
40.197
38.761
37.374
36.035
34.745
33.506
32.318
31.18
30.092
29.054
28.064
27.123
26.231
25.386
24.589
23.84
23.138
22.484
21.878
21.318
20.805
20.335
19.909
19.524
19.18
18.874
18.605
18.373
18.175
18.012
17.882
17.783
17.714
17.671
17.652
17.654
17.676
17.713
17.762
17.822
17.888
17.958
18.028
18.095
18.154
18.201
18.232
18.244
18.231
18.191
18.12
18.015
17.874
17.698
17.483
17.229
16.935
16.599
16.223
15.806
15.349
14.851
14.314
13.741
13.139
12.513
11.873
11.223
10.572
9.93
9.306
8.707
8.138
7.602
7.105
6.655
6.258
5.926
5.664
5.483
5.392
5.399
5.51
5.727
6.051
6.475
6.997
7.618
8.341
9.182
10.151
11.253
12.493
13.867
15.362
16.962
18.64
20.352
22.067
23.747
25.363
26.895
28.312
29.594
30.723
31.654
32.347
32.773
32.91
32.776
32.41
31.842
31.115
30.289
29.423
28.632
28.026
27.698
27.762
28.257
29.253
30.94
33.361
36.424
39.897
43.225
45.871
47.554
47.827
46.158
42.516
37.069
30.479
24.313
19.805
17.775
19.338
25.156
34.732
47.03
59.893
69.586
72.96
67.198
48.616
14.719
-34.92
-99.981
-176.741
-259.171
-343.65
-424.721
-498.363
-561.859
-606.235
-625.227
-612.556
-562.916
-484.193
-385.354
-276.261
-169.345
-67.374
27.173
108.836
174.952
221.56
246.669
252.657
242.554
219.345
186.604
148.833
110.936
76.925
48.988
27.593
12.392
3.446
0.849
3.314
8.432
13.792
17.99
20.69
22.045
21.891
19.641
15.32
9.852
4.494
0.083
-3.168
-5.437
-6.884
-7.349
-6.772
-5.496
-4.086
-3.045
-2.618
-2.808
-3.539
-4.832
-6.751
-9.293
-12.386
-15.913
-19.785
-23.977
-28.485
-33.296
-38.362
-43.611
-48.979
-54.432
-59.952
-65.536
-71.184
-76.896
-82.672
-88.523
-94.455
-100.474
-106.583
-112.775
-119.044
-125.384
-131.791
-138.267
-144.81
-151.412
-158.058
-164.73
-171.403
-178.055
-184.657
-191.178
-197.585
-203.849
-209.941
-215.832
-221.495
-226.9
-232.018
-236.819
-241.276
-245.357
-249.034
-252.279
-255.065
-257.368
-259.166
-260.439
-261.17
-261.343
-260.946
-259.968
-258.402
-256.244
-253.492
-250.147
-246.212
-241.696
-236.608
-230.963
-224.776
-218.068
-210.861
-203.181
-195.054
-186.512
-177.586
-168.309
-158.716
-148.844
-138.73
-128.413
-117.932
-107.327
-96.638
-85.905
-75.168
-64.466
-53.837
-43.318
-32.945
-22.751
-12.768
-3.028
6.443
15.617
24.47
32.982
41.131
48.903
56.283
63.259
69.823
75.968
81.692
86.993
91.873
96.333
100.381
104.022
107.267
110.125
112.61
114.734
116.514
117.965
119.105
119.952
120.524
120.84
120.92
120.782
120.446
119.93
119.255
118.437
117.495
116.448
115.31
114.1
112.831
111.518
110.173
108.81
107.439
106.069
104.711
103.372
102.06
100.781
99.542
98.346
97.198
96.101
95.057
94.067
93.132
92.252
91.425
90.65
89.926
89.251
88.622
88.037
87.493
86.986
86.514
86.073
85.658
85.267
84.896
84.542
84.201
83.872
83.551
83.238
82.93
82.626
82.324
82.023
81.72
81.416
81.108
80.795
80.477
80.154
79.825
79.49
79.152
78.809
78.463
78.114
77.763
77.412
77.059
76.706
76.352
75.998
75.645
75.294
74.945
74.598
74.253
73.908
73.563
73.217
72.866
72.508
72.139
71.757
71.359
70.943
70.506
70.043
69.552
69.029
68.473
67.88
67.246
66.568
65.842
65.067
64.242
63.364
62.433
61.448
60.412
59.327
58.196
57.022
55.81
54.563
53.287
51.988
50.673
49.344
48.007
46.668
45.336
44.021
42.73
41.474
40.263
39.11
38.027
37.029
36.12
35.3
34.573
33.944
33.424
33.033
