ecg_data_columns
-57.369
-159.94
-188.901
-168.265
-131.053
-105.114
-100.609
-108.797
-115.595
-113.586
-103.022
-89.752
-81.158
-79.783
-84.471
-93.236
-103.206
-112.16
-119.151
-123.481
-124.782
-123.301
-119.405
-113.525
-106.399
-98.801
-91.201
-83.854
-76.825
-69.966
-63.16
-56.377
-49.543
-42.56
-35.376
-27.945
-20.232
-12.277
-4.115
4.261
12.866
21.713
30.801
40.089
49.509
59.004
68.523
78.02
87.454
96.766
105.895
114.772
123.322
131.49
139.231
146.495
153.238
159.421
165.011
169.995
174.375
178.148
181.308
183.853
185.781
187.097
187.815
187.948
187.514
186.529
185.012
182.983
180.463
177.476
174.041
170.18
165.912
161.261
156.253
150.915
145.277
139.369
133.221
126.863
120.327
113.644
106.841
99.948
92.994
86.004
79.007
72.03
65.097
58.236
51.468
44.819
38.308
31.956
25.78
19.796
14.02
8.465
3.141
-1.941
-6.774
-11.349
-15.663
-19.712
-23.495
-27.011
-30.263
-33.254
-35.989
-38.474
-40.718
-42.727
-44.512
-46.082
-47.449
-48.622
-49.613
-50.436
-51.101
-51.623
-52.014
-52.29
-52.463
-52.549
-52.561
-52.514
-52.42
-52.293
-52.147
-51.991
-51.839
-51.7
-51.584
-51.501
-51.457
-51.461
-51.517
-51.631
-51.806
-52.044
-52.347
-52.716
-53.149
-53.645
-54.203
-54.821
-55.495
-56.222
-56.999
-57.82
-58.681
-59.576
-60.498
-61.44
-62.394
-63.352
-64.304
-65.243
-66.159
-67.044
-67.888
-68.684
-69.423
-70.096
-70.697
-71.218
-71.651
-71.99
-72.229
-72.364
-72.391
-72.306
-72.107
-71.795
-71.368
-70.826
-70.172
-69.404
-68.526
-67.538
-66.443
-65.243
-63.942
-62.542
-61.05
-59.472
-57.815
-56.087
-54.298
-52.454
-50.567
-48.645
-46.698
-44.736
-42.769
-40.806
-38.859
-36.937
-35.054
-33.221
-31.453
-29.761
-28.157
-26.651
-25.251
-23.966
-22.8
-21.755
-20.831
-20.027
-19.344
-18.783
-18.354
-18.06
-17.904
-17.888
-18.011
-18.27
-18.666
-19.191
-19.827
-20.561
-21.381
-22.287
-23.296
-24.416
-25.642
-26.966
-28.365
-29.816
-31.299
-32.775
-34.187
-35.477
-36.586
-37.477
-38.158
-38.633
-38.898
-38.937
-38.703
-38.162
-37.33
-36.224
-34.872
-33.3
-31.527
-29.612
-27.665
-25.819
-24.238
-23.046
-22.306
-22.073
-22.34
-23.138
-24.622
-26.784
-29.41
-32.161
-34.427
-35.682
-35.855
-34.862
-32.466
-28.766
-24.034
-18.976
-15.3
-14.57
-17.138
-22.72
-30.505
-38.977
-46.651
-51.536
-50.053
-38.493
-15
20.577
66.873
121.096
180.29
241.211
298.706
346.617
380.492
397.753
397.294
379.934
347.051
299.927
241.871
178.062
112.751
49.488
-8.453
-59.484
-102.416
-135.496
-158.676
-173.596
-181.526
-184.184
-183.811
-181.434
-178.051
-175.269
-173.596
-172.74
-172.587
-172.371
-170.986
-168.183
-163.747
-157.268
-148.946
-139.169
