ecg_data_columns
-45.328
-45.461
-45.591
-45.714
-45.824
-45.919
-45.991
-46.035
-46.044
-46.014
-45.939
-45.813
-45.629
-45.381
-45.061
-44.664
-44.184
-43.615
-42.952
-42.191
-41.329
-40.369
-39.314
-38.166
-36.929
-35.607
-34.208
-32.739
-31.204
-29.605
-27.945
-26.23
-24.47
-22.677
-20.865
-19.044
-17.225
-15.423
-13.652
-11.927
-10.255
-8.635
-7.072
-5.577
-4.172
-2.891
-1.761
-0.797
-0.018
0.568
0.955
1.141
1.149
1.024
0.803
0.518
0.187
-0.189
-0.584
-0.958
-1.267
-1.451
-1.474
-1.315
-0.944
-0.357
0.414
1.316
2.251
3.109
3.796
4.201
4.201
3.684
2.507
0.55
-2.325
-6.365
-11.672
-18.161
-25.598
-33.414
-40.957
-47.746
-53.167
-56.406
-57.112
-55.451
-52.119
-48.808
-47.258
-48.58
-53.92
-64.397
-80.099
-99.9
-121.475
-140.724
-152.955
-154.081
-139.959
-106.199
-51.208
22.464
111.214
209.732
315.184
431.561
559.509
691.479
812.444
897.263
922.934
882.381
781.055
635.407
468.33
296.331
131.965
-11.289
-124.243
-201.254
-241.58
-255.17
-255.35
-250.601
-245.179
-237.05
-221.32
-198.217
-171.158
-144.238
-121.832
-104.939
-92.422
-83.515
-77.475
-73.8
-71.714
-70.033
-67.685
-64.332
-60.265
-55.745
-50.675
-44.752
-38.081
-31.244
-25.127
-20.295
-16.749
-14.355
-13.047
-12.904
-13.941
-15.835
-17.946
-19.755
-21.025
-21.672
-21.742
-21.212
-19.986
-18.078
-15.611
-12.712
-9.492
-6.011
-2.265
1.715
5.85
10.045
14.184
18.185
22.012
25.633
29.031
32.194
35.108
37.779
40.232
42.482
44.54
46.408
48.079
49.551
50.832
51.935
52.871
53.649
54.268
54.727
55.025
55.157
55.117
54.897
54.484
53.869
53.05
52.022
50.786
49.339
47.682
45.813
43.734
41.445
38.947
36.24
33.326
30.207
26.889
23.375
19.674
15.79
11.733
7.512
3.136
-1.381
-6.03
-10.797
-15.668
-20.628
-25.66
-30.749
-35.877
-41.024
-46.173
-51.303
-56.394
-61.425
-66.376
-71.227
-75.956
-80.544
-84.97
-89.214
-93.258
-97.083
-100.672
-104.008
-107.075
-109.86
-112.348
-114.529
-116.393
-117.93
-119.135
-120
-120.522
-120.7
-120.531
-120.017
-119.16
-117.965
-116.436
-114.583
-112.413
-109.938
-107.169
-104.12
-100.805
-97.242
-93.447
-89.44
-85.238
-80.864
-76.337
-71.68
-66.913
-62.059
-57.139
-52.173
-47.184
-42.191
-37.213
-32.27
-27.378
-22.557
-17.821
-13.186
-8.665
-4.273
-0.019
4.084
8.027
11.803
15.403
18.822
22.055
25.098
27.948
30.605
33.068
35.34
37.425
39.325
41.048
42.599
43.986
45.217
46.302
47.248
48.064
48.761
49.348
49.834
50.228
50.54
50.777
50.949
51.062
51.122
51.136
51.106
51.037
50.931
50.791
50.618
50.413
50.177
49.908
49.607
49.273
48.903
48.492
48.033
47.516
46.934
46.276
45.532
44.689
43.737
42.667
41.475
40.156
38.707
37.12
35.391
33.515
31.49
29.313
26.984
24.502
21.874
19.108
16.218
13.225
10.144
6.984
3.754
0.45
-2.93
-6.375
-9.875
-13.416
-16.975
-20.526
-24.029
-27.424
-30.66
-33.688
-36.463
-38.958
-41.133
-42.947
-44.356
-45.295
-45.699
-45.538
-44.804
-43.494
-41.64
-39.268
-36.413
-33.185
-29.711
-26.134
-22.604
-19.233
-16.086
-13.266
-10.964
-9.316
-8.354
-7.893
-7.449
-6.573
-5.017
-2.542
1.295
6.854
14.18
22.77
31.202
38.064
42.75
44.71
43.105
37.439
27.842
16.719
9.351
10.273
21.486
40.977
64.466
91.67
126.22
175.589
247.716
342.486
454.574
576.462
696.187
803.015
886.167
927.846
913.799
838.226
701.061
518.99
317.924
120.086
-50.472
-178.772
-264.525
-311.093
-330.424
-337.941
-339.678
-337.831
-330.842
-313.53
-286.675
-255.049
-223.325
-196.486
-176.311
-161.845
-152.065
-146.102
-143.172
-142.195
-142.025
-141.514
-140.164
-138.233
-136.009
-133.521
-130.752
-128.102
-126.254
-126.101
-128.141
-132.28
-138.295
-145.96
-155.146
-165.569
-176.651
-187.673
