ecg_data_columns
55.635
80.233
131.471
205.428
286.463
358.567
406.506
418.257
391.262
328.177
234.855
122.671
4.862
-106.762
-199.412
-264.585
-301.207
-310.426
-298.782
-276.103
-249.116
-224.967
-208.098
-197.397
-190.502
-182.497
-168.86
-149.452
-126.686
-105.114
-88.434
-77.39
-71.061
-67.663
-66.149
-66.345
-67.947
-70.291
-72.478
-73.869
-74.318
-73.926
-72.756
-70.863
-68.424
-65.896
-63.862
-62.612
-62.129
-62.251
-62.792
-63.63
-64.669
-65.693
-66.382
-66.535
-66.073
-64.998
-63.382
-61.268
-58.66
-55.598
-52.171
-48.469
-44.595
-40.633
-36.617
-32.578
-28.548
-24.556
-20.642
-16.829
-13.113
-9.488
-5.944
-2.474
0.925
4.257
7.545
10.816
14.102
17.44
20.855
24.36
27.966
31.677
35.494
39.413
43.417
47.477
51.561
55.638
59.685
63.69
67.645
71.536
75.351
79.071
82.683
86.184
89.578
92.865
96.043
99.109
102.071
104.95
107.792
110.634
113.49
116.357
119.214
122.041
124.823
127.542
130.164
132.63
134.878
136.85
138.505
139.803
140.689
141.092
140.904
140.029
138.406
136.005
132.809
128.808
123.987
118.332
111.873
104.676
96.818
88.378
79.423
70.017
60.256
50.261
40.188
30.198
20.412
10.922
1.818
-6.817
-14.887
-22.294
-28.985
-34.95
-40.182
-44.69
-48.474
-51.532
-53.902
-55.652
-56.871
-57.665
-58.112
-58.261
-58.172
-57.899
-57.509
-57.079
-56.652
-56.246
-55.877
-55.553
-55.288
-55.099
-54.976
-54.885
-54.786
-54.627
-54.375
-54.02
-53.545
-52.937
-52.183
-51.26
-50.165
-48.912
-47.508
-45.963
-44.286
-42.482
-40.568
-38.576
-36.535
-34.48
-32.437
-30.419
-28.442
-26.519
-24.661
-22.878
-21.174
-19.545
-17.991
-16.516
-15.12
-13.805
-12.571
-11.411
-10.321
-9.294
-8.326
-7.413
-6.553
-5.741
-4.976
-4.256
-3.581
-2.951
-2.366
-1.822
-1.318
-0.852
-0.42
-0.021
0.346
0.685
0.996
1.28
1.537
1.769
1.975
2.154
2.309
2.437
2.54
2.616
2.665
2.688
2.682
2.648
2.586
2.494
2.372
2.22
2.039
1.827
1.585
1.313
1.011
0.681
0.321
-0.068
-0.487
-0.933
-1.408
-1.911
-2.442
-3
-3.584
-4.194
-4.829
-5.488
-6.169
-6.873
-7.597
-8.34
-9.102
-9.881
-10.677
-11.488
-12.314
-13.154
-14.008
-14.874
-15.752
-16.642
-17.544
-18.458
-19.382
-20.318
-21.264
-22.222
-23.189
-24.167
-25.155
-26.152
-27.157
-28.17
-29.191
-30.218
-31.25
-32.287
-33.327
-34.37
-35.413
-36.457
-37.5
-38.54
-39.575
-40.605
-41.627
-42.639
-43.639
-44.624
-45.594
-46.544
-47.474
-48.381
-49.262
-50.116
-50.939
-51.729
-52.485
-53.203
-53.882
-54.519
-55.114
-55.665
-56.171
-56.63
-57.042
-57.408
-57.726
-57.999
-58.224
-58.404
-58.539
-58.631
-58.682
-58.694
-58.668
-58.608
-58.519
-58.404
-58.269
-58.118
-57.957
-57.791
-57.626
-57.468
-57.32
-57.186
-57.069
-56.975
-56.907
-56.871
-56.871
-56.912
-56.998
-57.134
-57.325
-57.571
-57.87
-58.221
-58.622
-59.074
-59.584
-60.155
-60.787
-61.484
-62.244
-63.066
-63.943
-64.858
-65.786
-66.703
-67.587
-68.42
-69.195
-69.895
-70.502
-70.999
-71.363
-71.578
-71.635
-71.52
-71.218
-70.736
-70.113
-69.405
-68.696
-68.053
-67.517
-67.129
-66.94
-67.004
-67.348
-67.987
-68.938
-70.237
-71.979
-74.245
-77.025
-80.159
-83.456
-86.712
-89.52
-91.495
-92.295
-91.431
-89.315
-86.779
-83.761
-80.797
-77.389
-72.24
-66.748
-61.766
-58.825
-61.283
-69.314
-81.821
-95.525
-102.464
-94.685
-67.137
-18.88
45.391
117.918
193.157
267.508
336.623
395.107
434.071
444.073
422.006
370.397
296.332
209.618
117.674
26.908
-54.644
-119.67
-163.253
-184.637
-189.954
-188.229
-185.356
-183.612
-180.823
-172.926
-159.115
-140.878
-120.521
-100.447
-81.39
-63.195
-46.23
-31.093
-18.161
-7.521
0.965
7.343
11.628
13.959
14.936
15.653
16.826
18.673
21.245
24.465
28.256
32.569
37.051
41.039
44.132
46.23
47.409
47.926
47.973
47.652
47.173
46.842
46.895
47.495
48.705
50.47
52.753
55.538
58.796
62.476
66.509
70.8
75.249
79.788
84.372
88.971
93.563
98.118
102.608
107.007
111.312
115.532
119.67
123.731
127.714
131.626
135.488
139.338
143.216
147.15
151.156
155.242
159.41
163.665
168.011
172.445
176.965
181.561
186.22
190.933
195.682
200.448
205.211
209.943
214.607
219.18
223.64
227.979
232.199
